fold;genotipo_treino;genotipo_teste;modelo;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_NIRRIG;acerto;1924;1935;1914;1945;1950;1360;719;1929;1919;1350;1375;1366;1361;1351;1841;1925;1915;1831;1928;1938;1947;1916;1958;713;1379;1374;404;1388;1373;1363;1918;403;1952;1942;410;1933;1833;1852;1547;1537;1557;1355;1365;1940;1378;1368;716;1931;1651;1640;1661;1922;1932;1941;1912;1951;748;738;1939;1917;1934;1926;1943;721;711;726;705;1376;1837;1847;1499;1488;1478;1356;1878;1840;1377;709;1372;704;1345;1339;402;714;1354
2;BR16+EMB48;CD202;RandomForest;87;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.002;True;-1.4790166480727902;-1.464863347861268;-1.4646692870998004;-1.4322026105567476;-1.410898765528031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;88;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.33;False;-1.5300241556832723;-1.516619955020342;-1.5126863578752103;-1.4855812400627155;-1.4642816481995076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;89;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.33;False;-1.5299715012888737;-1.517000848022451;-1.513220515894267;-1.4853559690098712;-1.463557959434295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;90;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.338;False;-1.5310376196966167;-1.5182526419239646;-1.5138308484551244;-1.4862848890999396;-1.4647699840557789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;91;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.35;False;-1.5327112313620257;-1.5195369923263797;-1.515187897041772;-1.4877322364793726;-1.4656990255697597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;92;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.032;False;-1.4798866874130776;-1.4641812083495882;-1.468988646647162;-1.4322360083827141;-1.4112804415066311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;93;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.044;False;-1.480271831059839;-1.4646643514268722;-1.4691864526437042;-1.4320463568822044;-1.4112095168232464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;94;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.048;False;-1.4828357542218304;-1.4670614520844376;-1.4716582483232452;-1.4337628363415815;-1.4121195836653273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;95;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.058;False;-1.483326309167885;-1.4672213288932099;-1.4719569564762467;-1.4342355636887545;-1.4121924572735898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;96;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.336;True;-1.5362598156744631;-1.5232462035385903;-1.5197897151338957;-1.490694063656232;-1.468735116514358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;97;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.336;True;-1.5369913630049654;-1.5238322483607987;-1.5203583566951813;-1.490823277576956;-1.4690284899180568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;98;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.342;True;-1.5393383336967748;-1.5259045477255815;-1.5219483487139605;-1.4932276209307613;-1.4712132325507707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;99;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.356;True;-1.540986597285295;-1.5274394926260533;-1.5237832176666306;-1.4941862927877134;-1.4725071738981559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;100;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.16;True;-1.5269859625528859;-1.5124445029202738;-1.5090266707511903;-1.477002879341744;-1.4531118656012703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;101;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.132;True;-1.5279574412384995;-1.5131844763125848;-1.5097423514849315;-1.4780943303998888;-1.454258252026842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;102;B3_CD202_IRRIG_REPROD00006.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.252;True;-1.5292281421625797;-1.5145860988817474;-1.510593099665382;-1.4786547286843557;-1.4552726551004098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;103;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.34;True;-1.531873511176503;-1.5173527978468135;-1.513196466718055;-1.4813938961808646;-1.457604912688998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;104;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.872;True;-1.4948776743799013;-1.4730571899109428;-1.479484221243938;-1.4288499985152714;-1.3998601154888266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;105;B3_CD202_NIRRIG_REPROD00001.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.754;True;-1.4936742426082639;-1.4716214043511384;-1.4779222583082854;-1.4266795004108828;-1.3977745031209468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;106;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.628;True;-1.491403684022179;-1.469027170701117;-1.4753493068209242;-1.423754096264386;-1.3946806341380755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;107;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.75;True;-1.4928347098604093;-1.4701173309131623;-1.4764043724099472;-1.4245223899261015;-1.3950663798000544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;108;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.13;False;-1.504254628247613;-1.4831830329923714;-1.4835683442617063;-1.4382799283173417;-1.4088956559444483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;109;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.394;False;-1.5021339537581688;-1.4813203263131984;-1.4809083560223242;-1.4357749400882165;-1.406073312666853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;110;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.4;False;-1.503363276380734;-1.4824994480850306;-1.4822444404934236;-1.4363754113911573;-1.4064384240710472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;111;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.546;True;-1.5019001368180065;-1.4806266019880188;-1.4804122134255187;-1.4341337798700051;-1.4037933721375995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;112;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.442;True;-1.499468442788048;-1.483662836831833;-1.484948878974477;-1.4496881427914479;-1.4272112420721779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;113;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.296;True;-1.4994808933574897;-1.4835595397898207;-1.4845766487667484;-1.4495791951882804;-1.4267219139382956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;114;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;NIRRIG;0.588;False;-1.5008233955447312;-1.4848431852732655;-1.4857845342431466;-1.450779336687289;-1.428445020869125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;115;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.204;True;-1.503862628829321;-1.487442540112597;-1.4885187401142725;-1.4532476838073698;-1.4301695728370125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;116;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;NIRRIG;0.772;False;-1.5214107177294267;-1.505089493471415;-1.508509525189651;-1.4692499065062106;-1.4463097495493078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;117;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;NIRRIG;0.874;False;-1.5278312813356005;-1.5106748662429959;-1.5150639381864364;-1.4748327507965897;-1.4510384306711113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;118;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.226;True;-1.5305204456632573;-1.5134728808974156;-1.5174429069015607;-1.4773824546016057;-1.453538964771298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;119;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.34;True;-1.5333116098754682;-1.5158015818064643;-1.519840988745034;-1.4795991362509673;-1.4556873351549373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;120;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.78;True;-1.5013320756804072;-1.4756554361622383;-1.4920802193881224;-1.4307471818995905;-1.4033928543739742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;121;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.82;True;-1.5042011394146773;-1.478054897785714;-1.4957071442781698;-1.4336457843829016;-1.4049275678296016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;122;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.824;True;-1.5043646649427267;-1.4779415642359566;-1.4958026867789267;-1.4321399274130202;-1.403976536624121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;123;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.78;True;-1.501366063119238;-1.4752096410731257;-1.493533541469631;-1.4292174355190375;-1.400569958004036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;124;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.806;True;-1.49810407425897;-1.4740956491521668;-1.4867436995164571;-1.4301536911230641;-1.4012555242141076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;125;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.698;True;-1.4953383185186897;-1.471348171620929;-1.4837471996189444;-1.4265983586142459;-1.397854626008366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;126;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.694;True;-1.4946054281723273;-1.4699296222734053;-1.4823662308656196;-1.4242949574133132;-1.3956803591323876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;BR16+EMB48;CD202;RandomForest;127;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.696;True;-1.4934375410801937;-1.4690695538918563;-1.4814924778582677;-1.4228826966969588;-1.3937725055106203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;0;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;NIRRIG;0.5037366994921991;False;;;;;;0.8156599661751587;0.03654652065930172;-1.4703590773164585;-1.4704157869731376;0.8627472547123834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;1;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;NIRRIG;0.5041414062400109;False;;;;;;0.81557346392867;0.037972837834641865;-1.4704754318864481;-1.4707021528107587;0.862684427762615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;2;B1_BR16_IRRIG_REPROD00002.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;NIRRIG;0.5030947892610415;False;;;;;;0.8160057882250975;0.037323300641807236;-1.4697958399564912;-1.469783317602144;0.8630776421179395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;3;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;NIRRIG;0.5041004370968478;False;;;;;;0.8157029947814132;0.03835573538947976;-1.4700036426126246;-1.470406911016547;0.8627827619259131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;4;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.45990730511722894;True;;;;;;0.8253363728055354;0.008948313770271759;-1.4725620160347124;-1.4722156310436152;0.8772492165097336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;5;B1_BR16_IRRIG_REPROD00005.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.4584047515640047;True;;;;;;0.8258436824703232;0.011563895639161664;-1.4738342385229635;-1.4729513697159924;0.8775989350871481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;6;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.4522647393377723;True;;;;;;0.8276821922833248;0.00896392015605436;-1.4746522623320761;-1.473838592427473;0.8792841970922569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;7;B1_BR16_IRRIG_REPROD00007.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.4486285226337198;True;;;;;;0.8287552921472779;0.006024479332728768;-1.4745264916800487;-1.4733270471461013;0.8803241736412576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;8;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.4316065729416008;False;;;;;;0.8397627631989178;-0.08331971079698144;-1.4513856743306706;-1.4522705892422878;0.8804870410499801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;9;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.4343763309543088;False;;;;;;0.8390862228662256;-0.0810322331507883;-1.4522925363549533;-1.4538270883909552;0.8793770371944719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;10;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.4365226073862561;False;;;;;;0.8384915667208078;-0.07896192121527112;-1.4518218258623123;-1.4534258421042698;0.8788996378839902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;11;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.43769351673407997;False;;;;;;0.8383140695283492;-0.08001997855446076;-1.4513839432059665;-1.453238963190638;0.8783963163518803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;12;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.4865634824146838;False;;;;;;0.8233438723314284;-0.06955556286405548;-1.435493252715446;-1.4364987426903006;0.8668921071597462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;13;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.4862440121711114;False;;;;;;0.8237886040944398;-0.07123195215381799;-1.434184681577088;-1.435144861296155;0.8669569904396339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;14;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.4880974130195038;False;;;;;;0.8233913661602528;-0.07161025418937716;-1.4351736666067623;-1.4361611943060968;0.8659053761434686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;15;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.48448032913394723;False;;;;;;0.8250038775640354;-0.07695313263831603;-1.4342603048109417;-1.4358415900784578;0.8665630430931184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;16;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.46411002894781017;True;;;;;;0.8225818581540301;-0.05711971325311418;-1.4700526455600722;-1.4697804093532427;0.8716680507723381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;17;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.45782492867790947;True;;;;;;0.825182776859544;-0.06675336071593888;-1.4685946559894407;-1.4690290817314071;0.8728964572922505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;18;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.45938145503714695;True;;;;;;0.8242587279676635;-0.06370260163214114;-1.4695703556041613;-1.4694926042152998;0.8726727720489194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;19;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.46110196049331614;True;;;;;;0.8235440195942091;-0.06208823103580191;-1.4697233241420455;-1.469000415108907;0.8722989438935602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;PLS-DA;20;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.4796264873254009;True;;;;;;0.8188808575055637;-0.0024154159145932125;-1.4943526902027386;-1.4939764793847319;0.8638959683927243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
